Date,Ticker,Sector,Action,Weight_%,Mom_12_1_%,Regime,DD_Circuit,Price
2020-06,VRTX,HC,TRIM,7.97,54.98,Bull,False,290.31
2020-06,AAPL,IT,ADD,8.84,60.97,Bull,False,88.38
2020-06,MSFT,IT,TRIM,6.99,40.63,Bull,False,193.85
2020-07,LLY,HC,BUY,23.41,41.45,Bear,False,140.97
2020-07,NOW,IT,SELL,0.0,38.88,Bear,False,87.84
2020-07,TSLA,CD,TRIM,4.14,157.53,Bear,False,95.38
2020-07,AMD,IT,TRIM,4.4,54.95,Bear,False,77.43
2020-07,NVDA,IT,TRIM,5.54,84.1,Bear,False,10.58
2020-07,VRTX,HC,ADD,17.53,45.94,Bear,False,272.0
2020-07,AAPL,IT,TRIM,8.04,62.34,Bear,False,102.98
2020-07,MSFT,IT,ADD,13.75,43.04,Bear,False,195.28
2020-08,EQIX,RE,BUY,6.99,46.45,Bull,False,708.44
2020-08,NOW,IT,BUY,6.99,45.95,Bull,False,96.4
2020-08,AMZN,CD,BUY,6.99,52.78,Bull,False,172.55
2020-08,LLY,HC,SELL,0.0,34.29,Bull,False,139.19
2020-08,MSFT,IT,SELL,0.0,42.07,Bull,False,214.83
2020-08,KLAC,IT,SELL,0.0,40.26,Bull,False,192.55
2020-08,TSLA,CD,ADD,22.86,177.86,Bull,False,166.11
2020-08,AMD,IT,ADD,12.0,93.33,Bull,False,90.82
2020-08,NVDA,IT,ADD,11.9,92.57,Bull,False,13.33
2020-08,LRCX,IT,ADD,7.86,61.15,Bull,False,31.61
2020-08,VRTX,HC,TRIM,6.99,49.01,Bull,False,279.12
2020-08,AAPL,IT,ADD,9.03,70.26,Bull,False,125.06
2020-09,FCX,MAT,BUY,6.97,53.91,Bull,False,14.6
2020-09,CRM,IT,BUY,6.97,55.79,Bull,False,248.3
2020-09,ADBE,IT,BUY,6.97,59.03,Bull,False,490.43
2020-09,NFLX,COM,BUY,6.97,58.93,Bull,False,50.0
2020-09,NEM,MAT,SELL,0.0,53.71,Bull,False,53.51
2020-09,LRCX,IT,SELL,0.0,48.78,Bull,False,31.17
2020-09,EQIX,RE,SELL,0.0,36.75,Bull,False,684.2
2020-09,VRTX,HC,SELL,0.0,43.86,Bull,False,272.12
2020-09,TSLA,CD,ADD,25.2,240.19,Bull,False,143.0
2020-09,AMD,IT,TRIM,11.13,106.05,Bull,False,81.99
2020-09,AAPL,IT,ADD,9.62,91.72,Bull,False,112.44
2020-10,FDX,IND,BUY,6.62,56.49,Bear,True,234.22
2020-10,NEM,MAT,BUY,8.88,52.91,Bear,True,53.2
2020-10,FCX,MAT,SELL,0.0,50.05,Bear,True,16.19
2020-10,CRM,IT,SELL,0.0,52.65,Bear,True,229.48
2020-10,TSLA,CD,TRIM,3.63,218.67,Bear,True,129.35
2020-10,AMD,IT,TRIM,4.13,103.96,Bear,True,75.29
2020-10,NVDA,IT,TRIM,5.4,113.62,Bear,True,12.49
2020-10,NOW,IT,ADD,9.1,64.74,Bear,True,99.51
2020-10,AMZN,CD,ADD,7.69,59.55,Bear,True,151.81
2020-10,AAPL,IT,TRIM,7.46,73.66,Bear,True,105.69
2020-10,ADBE,IT,ADD,10.27,57.4,Bear,True,447.1
2020-11,FCX,MAT,BUY,4.24,57.79,Bear,True,21.84
2020-11,DHR,HC,BUY,19.92,51.46,Bear,True,194.66
2020-11,NEM,MAT,SELL,0.0,47.3,Bear,True,49.79
2020-11,ADBE,IT,SELL,0.0,47.54,Bear,True,478.47
2020-11,NVDA,IT,TRIM,4.87,91.6,Bear,True,13.36
2020-11,NOW,IT,TRIM,8.21,69.93,Bear,True,106.91
2020-11,FDX,IND,TRIM,5.96,54.73,Bear,True,258.69
2020-11,AMZN,CD,TRIM,7.01,53.59,Bear,True,158.4
2020-11,NFLX,COM,TRIM,6.12,50.4,Bear,True,49.07
2020-11,AAPL,IT,TRIM,6.67,56.97,Bear,True,115.58
2020-12,QCOM,IT,BUY,5.07,59.48,Bull,True,135.33
2020-12,LRCX,IT,BUY,4.9,54.66,Bull,True,44.55
2020-12,DHR,HC,SELL,0.0,43.54,Bull,True,192.5
2020-12,NFLX,COM,SELL,0.0,44.43,Bull,True,54.07
2020-12,TSLA,CD,ADD,18.34,215.19,Bull,True,235.22
2020-12,AMD,IT,ADD,7.34,86.15,Bull,True,91.71
2020-12,NVDA,IT,ADD,7.74,90.76,Bull,True,13.01
2020-12,NOW,IT,TRIM,5.42,63.58,Bull,True,110.09
2020-12,FCX,MAT,ADD,6.17,72.42,Bull,True,24.29
2020-12,FDX,IND,TRIM,5.11,59.94,Bull,True,234.35
2020-12,AMZN,CD,TRIM,4.9,56.49,Bull,True,162.85
2020-12,AAPL,IT,TRIM,5.01,58.75,Bull,True,129.05
2021-01,TMUS,COM,BUY,7.0,54.21,Bull,False,121.22
2021-01,LRCX,IT,SELL,0.0,49.75,Bull,False,45.77
2021-01,TSLA,CD,ADD,27.24,213.23,Bull,False,264.51
2021-01,AMD,IT,ADD,8.85,69.3,Bull,False,85.64
2021-01,NVDA,IT,ADD,10.2,79.85,Bull,False,12.95
2021-01,NOW,IT,ADD,8.53,66.77,Bull,False,108.63
2021-01,FCX,MAT,ADD,8.8,68.84,Bull,False,25.12
2021-01,AMZN,CD,ADD,7.24,56.68,Bull,False,160.31
2021-01,FDX,IND,ADD,7.12,55.74,Bull,False,212.91
2021-01,AAPL,IT,ADD,7.67,60.05,Bull,False,128.34
2021-01,QCOM,IT,ADD,7.34,57.49,Bull,False,139.43
2021-02,AMAT,IT,BUY,10.69,52.45,Bear,False,113.04
2021-02,DE,IND,BUY,14.13,61.65,Bear,False,327.07
2021-02,KLAC,IT,BUY,12.17,54.25,Bear,False,294.52
2021-02,TMUS,COM,SELL,0.0,46.51,Bear,False,115.35
2021-02,AMZN,CD,SELL,0.0,46.76,Bear,False,154.65
2021-02,NOW,IT,SELL,0.0,47.37,Bear,False,106.69
2021-02,TSLA,CD,TRIM,5.81,180.81,Bear,False,225.17
2021-02,AMD,IT,TRIM,7.09,60.0,Bear,False,84.51
2021-02,NVDA,IT,TRIM,9.45,78.9,Bear,False,13.68
2021-02,FCX,MAT,TRIM,7.87,88.93,Bear,False,31.66
2021-02,FDX,IND,ADD,10.8,50.17,Bear,False,230.25
2021-02,AAPL,IT,ADD,12.25,54.24,Bear,False,117.93
2021-02,QCOM,IT,ADD,9.75,63.06,Bear,False,121.5
2021-03,AVGO,IT,BUY,13.12,58.9,Bear,False,41.71
2021-03,LRCX,IT,BUY,9.54,67.54,Bear,False,56.3
2021-03,CAT,IND,BUY,13.09,58.05,Bear,False,211.47
2021-03,AMD,IT,SELL,0.0,0.0,Bear,False,78.5
2021-03,AAPL,IT,SELL,0.0,0.0,Bear,False,118.97
2021-03,QCOM,IT,SELL,0.0,57.88,Bear,False,118.29
2021-03,TSLA,CD,TRIM,5.3,162.06,Bear,False,222.64
2021-03,AMAT,IT,TRIM,9.56,72.32,Bear,False,128.02
2021-03,NVDA,IT,TRIM,8.74,71.03,Bear,False,13.31
2021-03,KLAC,IT,TRIM,11.16,72.34,Bear,False,313.52
2021-03,FCX,MAT,TRIM,7.09,122.51,Bear,False,30.74
2021-03,FDX,IND,TRIM,9.96,60.42,Bear,False,256.97
2021-03,DE,IND,TRIM,12.43,81.95,Bear,False,350.51
2021-04,MPC,EN,BUY,7.5,87.52,Bull,False,49.15
2021-04,HAL,EN,BUY,9.96,116.16,Bull,False,17.82
2021-04,GM,CD,BUY,8.82,102.92,Bull,False,55.08
2021-04,DVN,EN,BUY,10.39,121.16,Bull,False,18.17
2021-04,F,CD,BUY,7.98,93.07,Bull,False,8.66
2021-04,NVDA,IT,SELL,0.0,0.0,Bull,False,14.97
2021-04,KLAC,IT,SELL,0.0,84.8,Bull,False,299.23
2021-04,FDX,IND,SELL,0.0,86.61,Bull,False,263.33
2021-04,AVGO,IT,SELL,0.0,71.53,Bull,False,41.36
2021-04,CAT,IND,SELL,0.0,72.02,Bull,False,208.04
2021-04,TSLA,CD,ADD,15.88,185.21,Bull,False,236.48
2021-04,FCX,MAT,ADD,13.59,158.48,Bull,False,35.21
2021-04,LRCX,IT,TRIM,7.93,92.47,Bull,False,58.82
2021-04,DE,IND,TRIM,8.69,101.33,Bull,False,348.28
2021-05,UPS,IND,BUY,7.98,79.63,Bull,False,173.26
2021-05,MS,FIN,BUY,7.69,76.71,Bull,False,77.84
2021-05,FDX,IND,BUY,8.43,84.11,Bull,False,285.55
2021-05,MPC,EN,SELL,0.0,60.86,Bull,False,54.58
2021-05,DVN,EN,SELL,0.0,69.04,Bull,False,20.64
2021-05,HAL,EN,SELL,0.0,63.32,Bull,False,20.46
2021-05,TSLA,CD,TRIM,15.16,151.22,Bull,False,208.41
2021-05,AMAT,IT,ADD,9.97,99.47,Bull,False,132.37
2021-05,FCX,MAT,ADD,14.55,145.18,Bull,False,39.97
2021-05,GM,CD,ADD,9.45,94.28,Bull,False,57.09
2021-05,LRCX,IT,ADD,9.03,90.09,Bull,False,61.61
2021-05,DE,IND,ADD,9.55,95.25,Bull,False,339.12
2021-06,NUE,MAT,BUY,9.08,91.81,Bull,False,89.2
2021-06,DVN,EN,BUY,9.5,96.07,Bull,False,22.69
2021-06,SPG,RE,BUY,8.56,86.59,Bull,False,99.99
2021-06,UPS,IND,SELL,0.0,79.57,Bull,False,168.72
2021-06,MS,FIN,SELL,0.0,74.53,Bull,False,78.47
2021-06,GM,CD,SELL,0.0,82.93,Bull,False,56.95
2021-06,TSLA,CD,TRIM,13.06,132.01,Bull,False,226.57
2021-06,AMAT,IT,TRIM,9.02,91.18,Bull,False,136.7
2021-06,FCX,MAT,ADD,15.35,155.19,Bull,False,34.72
2021-06,F,CD,ADD,9.24,93.4,Bull,False,11.15
2021-06,DE,IND,TRIM,8.69,87.83,Bull,False,331.24
2021-07,HCA,HC,BUY,8.65,76.08,Bull,False,238.48
2021-07,GM,CD,BUY,9.66,84.96,Bull,False,54.71
2021-07,SCHW,FIN,BUY,8.92,78.42,Bull,False,63.82
2021-07,TSLA,CD,SELL,0.0,0.0,Bull,False,229.07
2021-07,LRCX,IT,SELL,0.0,71.18,Bull,False,60.55
2021-07,SPG,RE,SELL,0.0,71.14,Bull,False,96.96
2021-07,AMAT,IT,ADD,9.86,86.67,Bull,False,134.32
2021-07,FCX,MAT,TRIM,13.28,116.77,Bull,False,35.65
2021-07,NUE,MAT,ADD,9.92,87.18,Bull,False,97.14
2021-07,DVN,EN,ADD,11.46,100.73,Bull,False,20.32
2021-07,F,CD,ADD,10.17,89.37,Bull,False,10.47
2021-07,DE,IND,ADD,9.35,82.23,Bull,False,340.46
2021-08,GE,IND,BUY,9.13,76.18,Bull,False,64.2
2021-08,SPG,RE,BUY,9.27,77.29,Bull,False,104.15
2021-08,FDX,IND,SELL,0.0,51.84,Bull,False,241.59
2021-08,HCA,HC,SELL,0.0,67.99,Bull,False,243.08
2021-08,NUE,MAT,ADD,11.2,93.41,Bull,False,109.78
2021-08,F,CD,TRIM,8.96,74.69,Bull,False,9.78
2021-08,DE,IND,TRIM,8.75,72.96,Bull,False,355.94
2021-09,WFC,FIN,BUY,8.16,65.18,Bull,False,41.56
2021-09,MS,FIN,BUY,8.97,71.64,Bull,False,83.89
2021-09,GS,FIN,BUY,9.03,72.11,Bull,False,338.01
2021-09,GM,CD,SELL,0.0,0.0,Bull,False,50.74
2021-09,F,CD,SELL,0.0,64.74,Bull,False,10.63
2021-09,DE,IND,SELL,0.0,59.89,Bull,False,315.49
2021-09,AMAT,IT,ADD,9.96,79.55,Bull,False,123.8
2021-09,FCX,MAT,TRIM,10.65,85.07,Bull,False,30.5
2021-09,NUE,MAT,ADD,12.22,97.61,Bull,False,91.97
2021-09,DVN,EN,ADD,13.33,106.45,Bull,False,27.92
2021-10,EOG,EN,BUY,8.61,84.33,Bear,False,74.13
2021-10,MPC,EN,BUY,8.09,79.05,Bear,False,59.37
2021-10,F,CD,BUY,11.84,75.43,Bear,False,12.82
2021-10,COP,EN,BUY,9.82,76.12,Bear,False,63.27
2021-10,OXY,EN,BUY,5.6,108.57,Bear,False,31.48
2021-10,AMAT,IT,SELL,0.0,0.0,Bear,False,131.42
2021-10,FCX,MAT,SELL,0.0,0.0,Bear,False,35.37
2021-10,GE,IND,SELL,0.0,0.0,Bear,False,63.92
2021-10,WFC,FIN,SELL,0.0,69.44,Bear,False,45.81
2021-10,GS,FIN,SELL,0.0,64.94,Bear,False,369.59
2021-10,MS,FIN,ADD,14.04,72.35,Bear,False,88.61
2021-10,SPG,RE,TRIM,8.56,75.39,Bear,False,114.83
2021-10,DVN,EN,TRIM,5.91,136.61,Bear,False,32.07
2021-10,SCHW,FIN,ADD,15.46,71.05,Bear,False,77.22
2021-11,TSLA,CD,BUY,10.24,105.46,Bull,False,381.59
2021-11,AMAT,IT,BUY,8.2,84.44,Bull,False,141.55
2021-11,WFC,FIN,BUY,8.58,88.35,Bull,False,42.79
2021-11,MS,FIN,SELL,0.0,78.23,Bull,False,82.31
2021-11,SCHW,FIN,SELL,0.0,70.3,Bull,False,72.86
2021-11,F,CD,SELL,0.0,79.28,Bull,False,14.4
2021-11,EOG,EN,ADD,10.03,103.31,Bull,False,70.07
2021-11,NUE,MAT,TRIM,8.45,87.04,Bull,False,99.62
2021-11,DVN,EN,ADD,15.05,154.97,Bull,False,33.65
2021-11,OXY,EN,ADD,12.65,130.25,Bull,False,27.84
2021-12,INTU,IT,BUY,19.08,62.23,Bear,False,625.63
2021-12,NVDA,IT,BUY,12.26,89.23,Bear,False,29.35
2021-12,F,CD,BUY,11.36,74.83,Bear,False,15.67
2021-12,AMAT,IT,SELL,0.0,58.76,Bear,False,151.58
2021-12,MPC,EN,SELL,0.0,49.33,Bear,False,58.13
2021-12,WFC,FIN,SELL,0.0,57.22,Bear,False,43.13
2021-12,TSLA,CD,TRIM,7.04,70.15,Bear,False,352.26
2021-12,EOG,EN,TRIM,8.62,65.26,Bear,False,71.54
2021-12,NUE,MAT,ADD,11.87,70.36,Bear,False,107.02
2021-12,DVN,EN,TRIM,5.98,114.9,Bear,False,35.24
2021-12,OXY,EN,TRIM,5.57,63.36,Bear,False,27.22
2022-01,AMAT,IT,BUY,8.48,60.78,Bull,False,133.1
2022-01,AZO,CD,BUY,7.95,57.01,Bull,False,1986.35
2022-01,PLD,RE,BUY,7.62,54.61,Bull,False,137.95
2022-01,TSLA,CD,SELL,0.0,40.38,Bull,False,312.24
2022-01,INTU,IT,SELL,0.0,53.22,Bull,False,540.04
2022-01,OXY,EN,SELL,0.0,0.0,Bull,False,35.38
2022-01,NVDA,IT,TRIM,11.34,81.32,Bull,False,24.44
2022-01,SPG,RE,ADD,9.44,67.66,Bull,False,116.53
2022-01,NUE,MAT,TRIM,10.95,78.48,Bull,False,95.48
2022-01,DVN,EN,ADD,14.97,107.3,Bull,False,41.23
2022-01,F,CD,ADD,12.06,86.49,Bull,False,15.31
2022-01,COP,EN,TRIM,8.66,62.1,Bull,False,75.93
2022-02,XOM,EN,BUY,12.09,58.68,Bear,False,67.58
2022-02,SLB,EN,BUY,7.54,58.21,Bear,False,35.65
2022-02,WFC,FIN,BUY,12.86,60.16,Bear,False,47.98
2022-02,OXY,EN,BUY,5.18,63.15,Bear,False,41.07
2022-02,AMAT,IT,SELL,0.0,0.0,Bear,False,129.27
2022-02,NUE,MAT,SELL,0.0,0.0,Bear,False,123.93
2022-02,SPG,RE,SELL,0.0,50.36,Bear,False,108.9
2022-02,PLD,RE,SELL,0.0,43.83,Bear,False,128.3
2022-02,DVN,EN,TRIM,5.68,118.26,Bear,False,48.55
2022-02,F,CD,TRIM,11.35,66.14,Bear,False,13.32
2022-02,AZO,CD,ADD,16.93,57.44,Bear,False,1863.39
2022-03,NUE,MAT,BUY,6.16,80.63,Bear,False,139.97
2022-03,EXC,UT,BUY,23.79,46.92,Bear,False,41.25
2022-03,COST,CS,BUY,26.11,45.79,Bear,False,549.09
2022-03,PSA,RE,BUY,12.27,44.4,Bear,False,320.22
2022-03,WFC,FIN,SELL,0.0,40.26,Bear,False,43.76
2022-03,XOM,EN,SELL,0.0,42.59,Bear,False,71.97
2022-03,SLB,EN,SELL,0.0,35.8,Bear,False,37.65
2022-03,F,CD,SELL,0.0,41.62,Bear,False,12.82
2022-03,EOG,EN,TRIM,4.55,63.5,Bear,False,98.98
2022-03,NVDA,IT,TRIM,6.38,57.64,Bear,False,27.23
2022-03,DVN,EN,TRIM,3.2,107.7,Bear,False,48.21
2022-03,COP,EN,TRIM,5.08,63.42,Bear,False,86.11
2022-03,AZO,CD,TRIM,9.55,47.4,Bear,False,2044.58
2022-03,OXY,EN,TRIM,2.91,49.82,Bear,False,53.29
2022-04,CVX,EN,BUY,7.57,48.82,Bull,False,133.41
2022-04,MPC,EN,BUY,7.82,50.46,Bull,False,79.86
2022-04,HAL,EN,BUY,8.93,57.61,Bull,False,32.78
2022-04,AZO,CD,SELL,0.0,37.57,Bull,False,1955.47
2022-04,EXC,UT,SELL,0.0,46.5,Bull,False,40.52
2022-04,PSA,RE,SELL,0.0,48.54,Bull,False,306.51
2022-04,EOG,EN,ADD,8.61,55.54,Bull,False,97.77
2022-04,NVDA,IT,ADD,11.1,71.59,Bull,False,18.51
2022-04,COST,CS,TRIM,7.72,49.8,Bull,False,507.01
2022-04,NUE,MAT,ADD,9.83,63.39,Bull,False,146.23
2022-04,DVN,EN,ADD,16.37,105.57,Bull,False,48.22
2022-04,COP,EN,ADD,10.3,66.46,Bull,False,82.5
2022-04,OXY,EN,ADD,11.75,75.82,Bull,False,51.86
2022-05,LLY,HC,BUY,28.34,48.4,Bear,False,302.71
2022-05,VLO,EN,BUY,7.99,46.12,Bear,False,114.7
2022-05,NVDA,IT,SELL,0.0,0.0,Bear,False,18.64
2022-05,COST,CS,SELL,0.0,36.41,Bear,False,445.28
2022-05,EOG,EN,TRIM,7.79,52.79,Bear,False,115.38
2022-05,HAL,EN,TRIM,5.7,60.92,Bear,False,37.27
2022-05,CVX,EN,ADD,13.11,46.62,Bear,False,148.73
2022-05,NUE,MAT,ADD,10.54,64.8,Bear,False,125.14
2022-05,DVN,EN,TRIM,5.49,97.6,Bear,False,62.09
2022-05,COP,EN,TRIM,8.72,65.69,Bear,False,97.05
2022-05,OXY,EN,TRIM,4.93,77.92,Bear,False,65.25
2022-06,XOM,EN,BUY,8.14,55.14,Bear,True,75.39
2022-06,NUE,MAT,SELL,0.0,27.19,Bear,True,98.64
2022-06,LLY,HC,TRIM,19.47,46.56,Bear,True,314.19
2022-06,EOG,EN,TRIM,5.38,60.08,Bear,True,93.04
2022-06,MPC,EN,TRIM,5.26,53.46,Bear,True,75.69
2022-06,HAL,EN,TRIM,4.01,59.98,Bear,True,28.94
2022-06,CVX,EN,TRIM,8.96,56.8,Bear,True,124.3
2022-06,VLO,EN,TRIM,5.67,52.83,Bear,True,94.83
2022-06,DVN,EN,TRIM,3.8,110.13,Bear,True,45.69
2022-06,COP,EN,TRIM,5.94,73.31,Bear,True,77.92
2022-06,OXY,EN,TRIM,3.38,98.55,Bear,True,55.43
2022-07,EXC,UT,BUY,16.28,39.08,Bear,True,40.56
2022-07,ABBV,HC,BUY,12.98,34.92,Bear,True,125.1
2022-07,AZO,CD,BUY,6.91,36.48,Bear,True,2137.39
2022-07,EOG,EN,SELL,0.0,34.78,Bear,True,94.98
2022-07,MPC,EN,SELL,0.0,34.01,Bear,True,84.39
2022-07,HAL,EN,SELL,0.0,31.75,Bear,True,27.04
2022-07,LLY,HC,TRIM,12.15,35.95,Bear,True,319.48
2022-07,XOM,EN,TRIM,4.99,35.53,Bear,True,85.33
2022-07,CVX,EN,TRIM,5.31,36.73,Bear,True,140.61
2022-07,VLO,EN,TRIM,3.49,35.48,Bear,True,98.84
2022-07,DVN,EN,TRIM,2.29,70.0,Bear,True,52.97
2022-07,COP,EN,TRIM,3.55,41.73,Bear,True,85.19
2022-07,OXY,EN,TRIM,2.07,63.63,Bear,True,62.01
2022-08,EOG,EN,BUY,3.76,50.41,Bear,True,104.38
2022-08,MPC,EN,BUY,3.69,53.89,Bear,True,92.76
2022-08,ED,UT,BUY,18.73,33.46,Bear,True,85.95
2022-08,LLY,HC,SELL,0.0,31.7,Bear,True,291.9
2022-08,ABBV,HC,SELL,0.0,25.22,Bear,True,118.3
2022-08,AZO,CD,SELL,0.0,27.5,Bear,True,2119.21
2022-08,XOM,EN,ADD,5.66,57.06,Bear,True,84.15
2022-08,EXC,UT,ADD,19.09,36.17,Bear,True,38.3
2022-08,CVX,EN,ADD,6.0,51.89,Bear,True,135.7
2022-08,VLO,EN,ADD,4.01,54.97,Bear,True,104.5
2022-08,COP,EN,ADD,4.07,58.93,Bear,True,95.69
2022-09,GIS,CS,BUY,24.21,31.42,Bear,True,67.2
2022-09,VRTX,HC,BUY,14.14,34.13,Bear,True,289.54
2022-09,EXC,UT,SELL,0.0,25.82,Bear,True,32.92
2022-09,ED,UT,SELL,0.0,29.66,Bear,True,76.02
2022-10,LLY,HC,BUY,10.51,35.01,Bear,True,352.02
2022-10,CI,HC,BUY,11.53,34.53,Bear,True,303.13
2022-10,CVX,EN,SELL,0.0,0.0,Bear,True,156.72
2022-10,EOG,EN,SELL,0.0,0.0,Bear,True,118.93
2022-10,XOM,EN,TRIM,4.37,43.92,Bear,True,98.49
2022-10,MPC,EN,TRIM,2.94,50.27,Bear,True,105.24
2022-10,GIS,CS,TRIM,19.15,27.76,Bear,True,71.56
2022-10,VLO,EN,TRIM,3.14,45.57,Bear,True,113.0
2022-10,DVN,EN,TRIM,2.03,59.6,Bear,True,66.69
2022-10,VRTX,HC,TRIM,11.32,46.76,Bear,True,312.0
2022-10,COP,EN,TRIM,3.16,44.56,Bear,True,112.33
2022-11,SLB,EN,BUY,4.73,49.36,Bear,True,47.37
2022-11,EOG,EN,BUY,5.21,47.27,Bear,True,124.37
2022-11,CVX,EN,BUY,7.85,49.66,Bear,True,158.81
2022-11,GIS,CS,SELL,0.0,30.78,Bear,True,75.34
2022-11,LLY,HC,SELL,0.0,36.56,Bear,True,360.76
2022-11,CI,HC,SELL,0.0,43.17,Bear,True,308.6
2022-11,XOM,EN,ADD,7.52,58.59,Bear,True,98.97
2022-11,MPC,EN,ADD,5.29,57.25,Bear,True,112.83
2022-11,VLO,EN,ADD,5.66,52.55,Bear,True,120.27
2022-11,DVN,EN,ADD,3.67,73.22,Bear,True,59.07
2022-11,VRTX,HC,ADD,21.15,52.3,Bear,True,316.4
2022-11,COP,EN,ADD,5.59,57.41,Bear,True,110.03
2022-11,OXY,EN,ADD,3.32,77.91,Bear,True,65.67
2022-12,CI,HC,BUY,16.98,55.67,Bear,True,310.9
2022-12,DVN,EN,SELL,0.0,0.0,Bear,True,53.03
2022-12,XOM,EN,TRIM,5.95,66.51,Bear,True,98.83
2022-12,EOG,EN,TRIM,4.12,57.38,Bear,True,113.5
2022-12,SLB,EN,TRIM,3.75,60.19,Bear,True,49.13
2022-12,MPC,EN,TRIM,4.19,72.23,Bear,True,108.49
2022-12,VLO,EN,TRIM,4.47,73.21,Bear,True,114.98
2022-12,CVX,EN,TRIM,6.21,52.41,Bear,True,156.7
2022-12,VRTX,HC,TRIM,17.27,52.62,Bear,True,288.78
2022-12,COP,EN,TRIM,4.43,60.77,Bear,True,105.53
2022-12,OXY,EN,TRIM,2.63,85.83,Bear,True,59.53
2023-01,DVN,EN,BUY,4.85,40.86,Bear,True,55.7
2023-01,HAL,EN,BUY,5.01,55.51,Bear,True,38.32
2023-01,CI,HC,SELL,0.0,38.47,Bear,True,298.15
2023-01,VRTX,HC,SELL,0.0,27.39,Bear,True,323.1
2023-01,XOM,EN,ADD,10.01,62.81,Bear,True,103.95
2023-01,EOG,EN,ADD,6.95,46.15,Bear,True,117.27
2023-01,SLB,EN,ADD,6.34,59.08,Bear,True,52.54
2023-01,MPC,EN,ADD,7.03,62.39,Bear,True,119.79
2023-01,VLO,EN,ADD,7.51,55.94,Bear,True,126.92
2023-01,CVX,EN,ADD,10.44,46.03,Bear,True,151.93
2023-01,COP,EN,ADD,7.45,53.71,Bear,True,109.67
2023-01,OXY,EN,ADD,4.41,78.26,Bear,True,61.36
2023-02,NUE,MAT,BUY,8.7,52.74,Bull,True,160.28
2023-02,LLY,HC,BUY,5.81,35.18,Bull,True,303.41
2023-02,TMUS,COM,BUY,5.32,32.23,Bull,True,136.7
2023-02,CI,HC,BUY,5.51,33.42,Bull,True,275.02
2023-02,EOG,EN,SELL,0.0,24.41,Bull,True,100.86
2023-02,DVN,EN,SELL,0.0,30.09,Bull,True,47.5
2023-02,HAL,EN,SELL,0.0,30.72,Bull,True,33.68
2023-02,OXY,EN,SELL,0.0,0.0,Bull,True,55.46
2023-02,XOM,EN,TRIM,7.63,46.24,Bull,True,98.48
2023-02,MPC,EN,ADD,10.04,60.86,Bull,True,115.21
2023-02,CVX,EN,TRIM,5.23,31.68,Bull,True,140.36
2023-02,VLO,EN,ADD,9.22,55.86,Bull,True,119.4
2023-02,COP,EN,TRIM,6.07,36.76,Bull,True,93.0
2023-03,ORLY,CD,BUY,5.17,24.57,Bull,True,56.6
2023-03,PSX,EN,BUY,4.99,23.73,Bull,True,91.12
2023-03,MRK,HC,BUY,7.55,35.9,Bull,True,96.38
2023-03,CAT,IND,BUY,5.63,26.77,Bull,True,217.95
2023-03,AZO,CD,BUY,6.06,28.85,Bull,True,2458.15
2023-03,LLY,HC,SELL,0.0,23.28,Bull,True,335.88
2023-03,CVX,EN,SELL,0.0,14.55,Bull,True,143.71
2023-03,TMUS,COM,SELL,0.0,0.0,Bull,True,139.26
2023-03,CI,HC,SELL,0.0,22.21,Bull,True,240.59
2023-03,COP,EN,SELL,0.0,0.0,Bull,True,89.67
2023-03,VLO,EN,ADD,10.32,49.1,Bull,True,127.45
2023-03,NUE,MAT,TRIM,5.41,25.72,Bull,True,147.86
2023-04,GIS,CS,BUY,6.31,26.04,Bull,True,78.78
2023-04,ADI,IT,BUY,4.9,19.58,Bull,True,171.02
2023-04,TJX,CD,BUY,6.66,27.52,Bull,True,75.68
2023-04,GE,IND,BUY,7.16,29.58,Bull,True,77.75
2023-04,NUE,MAT,SELL,0.0,5.49,Bull,True,142.33
2023-04,SLB,EN,SELL,0.0,18.91,Bull,True,45.72
